stars,text,publishedAtDate
1,"Nungguin orderan gofood sampe 1 jam, rugi waktu. Untuk driver gojek lain sebaiknya tanya dulu estimasinya berapa lama",2025-11-15T08:42:25.997Z
1,"Order gofood nunggu lama banget, hampir 1 jam.. pelayanan sangat buruk..",2025-11-15T07:53:05.764Z
1,,2025-05-11T04:32:09.625Z
5,,
5,,
5,"lumayan seringg beliiii, penjualnya ramah dan yahoood",
1,,
1,"pesen fanta sea, dateng ada semut di minumannya, lalu hanya dipindahkan gelasnya, saya komplen lagi, lalu diganti yang baru. Setelah itu, minta bill tapi kedengeran pesan lagi, alhas pesanan double gabisa di cancel",2025-06-27T15:55:44.602Z
2,,
1,,2025-06-18T01:43:11.335Z
1,takes way too long to serve 3 pieces of Manitou and declined when I want to cancel my order.,2025-01-24T14:54:16.387Z
5,,
1,"I visited The Chinese National Restaurant for the “Seafood Night Market” dinner buffet around 8 PM, and the experience was deeply disappointing. Despite the theme, there was almost no seafood available. The only items that could be considered seafood were the crab soup and grilled fish that was unfortunately overcooked and tough. The presentation of this buffet as a “Seafood Night Market” is, quite frankly, misleading.
 
 Among the offerings, the dim sum was the only item that stood out as genuinely enjoyable. The rest of the selection fell far below the standard expected from a restaurant of this reputation and price point.
 
 The most concerning issue, however, was the chefs professionalism. The buffet included a labelled sushi section, yet the tray was completely empty. When we inquired, a female chef approached and informed us she would request a refill from the kitchen. Before doing so, she checked with another chef stationed nearby(hot food and pasta station), and I overheard them said like, “well this is a Chinese restaurant, not Japanese,” followed by laughter.
 
 This behavior is highly unprofessional. If the restaurant does not intend to provide sushi or cannot maintain the station properly, then DON’T MAKE IT AS PART OF THE BUFFET! don’t mislead customers and then joke about it five steps away from the people who are literally asking for it. This really reflects poorly on the establishment and its commitment to service integrity.
 
 Overall, the experience was far below expectations, from the misleading theme to the lackluster food selection and the concerning staff conduct. Unfortunately, I cannot recommend this buffet, nor do I believe it offers value for its price.",2025-11-25T14:37:28.320Z
5,,
5,,
1,,2025-08-16T10:06:44.156Z
1,"MAKANAN KELUAR 1 JAM KONDISI MAKANAN DINGIN ALASAN STAFF NYA ADA ACARA DI LANTAI 2 , WAKTU LIGAT REVIEW TERNYATA SUKA PAKE ALESAN ADA ACARA DI LANTAI 2, MENURUT SAYA MENDINGAN TUTUP AJA",2025-10-05T16:57:48.448Z
5,,
5,,
5,,
5,,
5,,
1,"ORDER DUMPLING UDA NUNGGU 1 JAM YANG DATANG DUMPLING YG MASIH DINGIN ALASANNYA CHEFNYA SIBUK , SARAN SAYA MENDING TUTUP AJA KALO GA NIAT JUALAN",2025-10-05T16:47:13.593Z
5,,
1,,
1,Pesan makanan 1 jam uda pesan gk keluar2. Katanya ada acara di lantai 2. Paling gk staff nya masi sopan.,2025-07-23T13:32:43.051Z
1,"Ni parah dapet di sini nunggu sudah mau satu jam belum jadi juga,yang makan di tempat datang bareng sudah siap padahal sama online juga beli kenapa di lama lamain",2025-11-02T10:09:50.719Z
1,Orderan onlinenya lama banget sudah mau satu jam belum jadi juga sama tidak ada uang pengganti parkir,2025-11-02T10:06:47.465Z
1,"Nunggu lama, untuk ambil oraderan gofood masuk bayar parkir 3rb dan di aplikasi tidak ada uang pengganti",2025-11-28T12:08:28.074Z
1,Ambil orderan di penang lokasi restonya parkir berbayar tolong dong di revisi aplikasi mercentnya supaya ada parkiran,2025-11-27T12:16:45.612Z
1,Tidak ada uang parkir buat driver ojol,2025-08-05T00:40:32.290Z
1,es teh manis kemanisan minta air putih sedikit aja ga boleh.,
1,Ambil orderan di resto ini parkirnya berbayar namun pihak restonya tidak mengedit di aplikasi merchant nya untuk penambahan biaya parkirnya tolong dong bantuannya menejemen restonya kami sebagai ojol kalau begini merasa di rugikan,2025-07-21T02:26:25.075Z
1,Food is so bad,2025-08-14T17:01:19.382Z
5,,
5,,
1,"makanan lumayan, harga standard, suasana ok maybe bisa ditambah kipas lagi agar tidak panas, sedikit masukan utk singer cewe yg ada di live band hari ini mungkin bisa diganti ke yg lebih asik krn suaranya mengganggu sekali.
 Overall, a nice place to visit",2025-07-23T16:15:24.679Z
1,"Overall tempat ny asik y, ada musik jg.
 Tinggal pelayanan ny aj yg di tingkatkan, kek muka yg jutek2. ny. sya ini pelanggan msa gda senyum2 ny dari server ny.
 Udh jelas sya sdh pesan makanan, mau ke toilet mlh dibilang, ini khusus Custom, Dgn nada jutek.
 Klo gda sabar sdh sya ambil kacamata ny biar gbisa lihat.",2025-07-02T01:58:12.027Z
1,"Makanan ny enak, minuman yg berada di teko jg enak.
 Pelayanan kurang memuaskan, hanya karena org lokal, terlihat tidak Punya uang tidak di service, terutama Yang pakai jas kita datang tapi tidak diberikan meja, haya karena harus ada minimum.
 Pelayanan yg harus ditingkatkan jangan memandang sebelah mata para customer,",2025-06-28T09:32:34.119Z
5,,
1,"Udah tau resto di dalem, gak ada parkirnya, argo cuma 6000, buat omzet resto pelit banget sama driver,",2025-10-02T07:02:53.415Z
5,,
3,,
4,,
1,"Tadi kesana, setelah pesan nunggu makanannya sampai 50 menit. Memang saya datang waktu jam makan siang, tapi bukannya resto memang harus ready sewaktu jam makan siang.",2025-10-12T12:01:07.592Z
1,"Pelayanannya lama, menunggu makanan bisa sampai lebih dari 40 menit. Sewaktu di tanya berapa lama lagi, gak ada kabar sampai ditanya kedua kalinya.
 Suara orang dari meja sebelah terdengar dengan keras karena ruangan kecil tanpa ada peredam yang memadai.",2025-10-12T11:57:34.026Z
4,,
1,"We ordered pad thai and it was too sweet, pandan chicken was so so, the crab with egg dish was too salty. The crab with egg dish was left unfinished because it was unpalatable I’m sorry for the bad review but I hope you can improve. Not going back though, very disappointed",2025-10-10T16:02:36.309Z
1,"Rasa makannya biasa saja, pelayanannya kurang, suasana ruangan sempit",2025-09-23T06:00:25.005Z
5,"Chuẩn vị phở việt nam, nước dùng đậm đà, thịt bò ngon chất lượng. Chúc quán đông khách và sớm phát triển.",
1,"Restoran babi lama banget padahal bihun goreng dadargulung ubi ungu doang, kalu gak niat jualan jangan di buka menu yg ini kasihan driver ongkos 8,800 nunggu 1 jam tpi gak ada mikirin atw pengertian nya..",2025-10-31T00:56:28.423Z
1,"1. Kimbabnya dibikin didekat kasir dan tidak langsung disajikan, ditumpuk lebih dari 3 dibalut dengan plastik itupun masuk kebuka dan di lalerin. Saya dah bilang ke kasir cowok pas bayar. Kimbabnya ga higienis di lalerin banyak. Staff kasir cowo hanya diem saja kaya ga di training saja.
 
 2. Ada menu ga keluar mesti di ingetin sampe ke 3 staff berbeda dan lama.
 
 3. Kebanyakan staff disana ga sigap. Dipanggil tidak ada yg nengok, cenderung sibuk hanya berdiri tapi tidak melihat kesekitar",2025-11-17T07:28:36.845Z
1,"Saat datang pertama kali, saya ingin mencoba karena melihat review di TikTok. Saya datang pada hari Kamis siang, suasana sedang sepi, tidak ada antrean dan tidak ada meja yang di-reserve.
 
 Saya datang bertiga, namun tidak diperbolehkan duduk di meja untuk empat orang (padahal meja bundar di sebelah hanya diduduki dua orang). Kami justru diarahkan untuk duduk di pojok, di dua meja kotak kecil nempel dinding yang digabung, satu meja lebih tinggi dan satu lagi lebih rendah, sehingga terasa tidak nyaman.
 
 Kami sudah meminta untuk duduk di meja berempat, tetapi tetap tidak diizinkan. Alasannya, karyawan khawatir jika nanti ada tamu berempat datang maka tidak akan kebagian meja. Padahal saat itu restoran sedang sepi, dan belum tentu ada tamu lain yang datang / bisa saja datangnya setelah saya selesai makan. 
 
 Sangat disayangkan sekali, akhirnya kami memutuskan untuk tidak jadi makan di sana.
 
 Tapi karyawan cukup ramah, meminta maaf karena tidak dapat memberikan kita duduk dimeja bundar kecil itu.",2025-10-24T06:00:35.694Z
1,SELALU LAMA PELAYANANYA,2025-11-29T06:33:34.515Z
1,Buat saya sebagai ojol kelamaan bisa setengah jam lebih lama proses y,2025-11-19T10:09:45.508Z
1,,2025-11-13T17:01:29.422Z
1,Proses nya lama sekali pahal pesenan cuma puding doang kacau ini,2025-11-03T11:06:16.167Z
1,Warteg begal,2021-11-12T20:50:09.942Z
5,,
1,Pelayanan nya lelet banget.,2025-10-31T06:31:53.497Z
1,"Makanan nya lumayan enk bnyak juga porsinya, tp pelayanan kurang dari awal Dateng smpe plg tidak ada basa-basi makasi atau apa dll pelayan nya cuek² ada tamu sperti tidak ad tamu tidak d sambut atau apapun.",2025-11-09T23:27:43.977Z
5,,
1,,2025-09-17T15:47:33.298Z
1,"Gak enak, gak ada bau wangi bakarnya, hambar",2025-05-28T11:46:20.469Z
5,,
1,jutek banget yg jual,2024-10-03T13:29:24.397Z
1,"Entah itu pekerjanya atau yg punya warteg ,Saya hanya numpang duduk diluar GK boleh tega dan jahat bnr padahal lgi gendong balita .",2021-11-12T03:49:11.325Z
1,"Can't bite the steak. I only can eat the compliment..like potato and corn, poor quality meat, even poor customer complaint handling. I'll never put my feet again here .actually i'm already eat since pik1 store. bye",2025-10-02T07:51:43.953Z
1,"Steak-nya gosong parah, ga bisa dimakan sama skali… Not recommend at all.",2025-09-07T12:51:28.881Z
4,,
1,"Tdk ada yg makan, nunggu nya 30menit. Steak pesan medium well, dikasihnya raw dalamnya luarnya gosong. Diganti baru steaknya, nunggu lagi lama. Sembari nunggu, makan mashpotato dgn sauce. Sauce tinggal dikit minta nambah harus bayar lagi",2025-05-16T09:47:44.606Z
1,"Jangan pesan Jypu Karubi.. over price banget, rasa tawar, keras, kering. Daging kaya gak fresh kali jadi uda gak juicy dan gak ada rasa. Sangat kecewa",2025-01-17T10:12:56.546Z
4,,
5,,
3,"rasa beef hot ramen tidak seperti dahulu, dan maaf jadi berfikir berkali kali untuk kembali makan di sini",
5,,
1,"Pelayannya ga gercep, nunggunya lama banget kalo lagi penuh kaga usah ke sini deh sekali coba aja cukup",2025-11-23T05:51:29.263Z
5,,
3,,
1,"Baru pertama ini dateng ke tempat makan yang sangat tidak rekomended. Ini di daerah PIK tapi pelayanan sangat buruk sekali baik kasir sama pelayannya. Engga minta di sambut atau apa sih pas masuk tapi setidaknya ngelihat atau nanyain mau pesan apa atau gimana. Ini masuk dan ke area pemesanan didiemin sama staffnya. Makanan yang aku pesan juga asin semua ga ada rasa enaknya sama sekali cuman rasa garam. Nasi goreng dengan harga segitu ga masalah asalkan rasanya bisa di toleransi. Alhasil semua pesanan cuman di rasain aja ga kemakan sama sekali. Engga di tester dulu kahh sebelum di sajikan ?? Kecewa banget beli makan di sini. Sama pas pembayaran mereka pada main hp, engga liat kali ya staffnya ada customer yang berdiri di depan kasir. Tolong ownernya itu staffnya di training lagi biar punya attitude.",2025-11-08T12:24:22.815Z
1,"antrian pertama dapat belakangan
 orang yang baru smpe malah lsg dibikinin",2025-11-29T12:45:35.997Z
1,Setiap dapat order di redog pancoran bikin emosi karyawannya kerjanya kebanyakan ngomong pesanan topoki 1 aja nunggunya 25 menit padahal ngak ada customer yg lain haduhhhhhhhh,2025-10-15T10:02:33.112Z
1,,2025-07-31T10:50:36.837Z
1,Pesan makanan sampai 1jam belum dilayani,2025-10-12T18:43:22.914Z
5,,
5,,
5,,
1,"Pelayanan lama, dateng duluan yang dilayanin yang datengnya akhir",2025-10-12T18:39:12.006Z
5,,
1,"Pelayanan nya ga banget, jutek pada main hp",2025-07-25T03:31:23.721Z
1,order grab tapi gak ngotak ..udh di chate tapi malah di batalin ..!!!!!!!,2024-11-13T09:42:57.693Z
5,,
5,,
1,"Makan tumis daging sapi asap, pedas sekali, porsi juga ga banyak padahal sebelum pesan dibilang porsi banyak. Udang goreng mayones, baru kali ini saya makan mayones yang seperti wasabi. Tempat elegan tapi ada lalat",2024-08-04T07:30:02.851Z
5,,
5,,
1,"19.30, we paid 175k to enter Ancol just to have a burger here, but at 19.30 they were already closed!!! Good burger but if I cant trust them to be open when I come here I simply wont come back. And i cant recommend others to gamble on whether they'll close early or not.",2025-04-25T13:32:18.739Z
5,,
1,"This was, without a doubt, the worst burger I’ve ever had in my life. The premium price they charge, you’d expect a burger of high quality. Unfortunately, that was not the case here.
 
 - Bacon: Completely dry and burnt. Absolutely inedible.
 
 - Smoked Beef Brisket: Overwhelmingly sweet to the point that it masked any other flavor. It felt like eating sugar with meat.
 
 - Bun: Way too thick compared to the filling, and to make it worse, it was cold.
 
 - Fries: Even something as simple as fries was ruined. They were over-fried, causing them to absorb way too much oil, leaving them greasy and unpleasant.
 
 Total disappointment. Would not recommend.
 
 The only saving grace was the environment, the view was nice with a gentle sea breeze.",2024-11-15T12:37:33.343Z
5,,
5,,
4,,
5,,
5,,
1,Ayam nya sudah bau tidak segar lg masih d masak. Pas saya buka mau makan bau amis skli dan d rasa'in trnyta ayam ny udh bau.,2022-03-02T08:41:59.959Z
1,"Seharusnya kalo ada stok yang kosong itu ya toh di konfirmasi dong pak, masa kita udh bayar mahal tapi ga dapat apa yang kita beli. Pelayanan lelet juga ga jelas banget, mikir pak mikir 1 jam lebih nunggu.",2025-12-01T14:05:09.801Z
2,"小籠包を食べたくて来ました。肉汁がいっぱいで、美味しかったです。
 他に酸辣湯や刀削麺も食べましたが、濃口で、びっくり
 店内は空調が、かなり効いてます。
 涼しいのが、好きな人は、おすすめ。
 25.11.18",
1,Baik,2023-07-29T08:28:29.162Z
1,Pelayannya pada songong baru jadi karyawan,2025-10-23T04:32:53.509Z
1,,2025-06-23T08:41:49.963Z
1,"Parkiran jangan di sabotase semua dong. Depan ruko boleh, sebrang ruko jangan di blok jg !!",2025-06-05T05:51:33.965Z
1,"KETIPU RATING, hati2.. ternyata sebelum nya ini restoran chinese dengan nama Fengfu dan skrg berubah jadi resto jepang, pesen 2 sirloin katsu bersamaan tp datengnya bisa beda 1/2 jam, kebayang kan kalo lg laper nunggu makanan lebih dari 1/2 jam, katsu sirloin, separuhnya urat dan separuh nya daging, saya sadar sirloin itu berurat, tp ga separuh2 juga kali, separuh daging, separuhnya lagi urat, gimana makannya??? Dan minyak gorengnya sepertinya udah sebulan ga diganti... Abis makan katsunya mulut dan lidah jadi berasa ga enak... Harga ga beda jauh dengan gyukatsu yg di mall aeon bsd, tp rasa beda jauh, antara bumi dan langit, pesen meal yg pake samcan, isinya minyak semua... Parahh.... Kapok makan disini, dengan harga segitu dan kwalitas kayak gitu, sangat amat ga worth it....",2025-10-26T07:37:35.875Z
5,,
1,Bland katsu : keras and tidak enak,2025-07-30T09:50:13.456Z
1,Menejer ny gpnya sopan santu.,2025-12-01T02:16:44.670Z
1,"Would not recommend for big groups of 10+ people. A small group would be more appropriate.
 
 My company of 28 people recently ate hete for an all you can eat at 6.30pm November 2025.
 After our initial deposit payment and despite providing the list of orders per person clarified by the name, they were unable to provide the service to prepare the dishes whatsoever.
 In addition, the service did not suppprt us as well. The waiters and waitresses did not even bother to acknowledge the needs of our table.
 I personally had to discuss with the supervisor on station to re order every dish once again. Unforunately the male supervisor did not seem urged by our level of dissapointment.
 
 The atmosphere of the locale is inviting and warm. However it would not be recommended for big groups due to their lack of due dilligence and professionalism with the service.",2025-11-12T07:57:02.532Z
1,"Lokasi tidak ramah pemotor, akses dibuat lebih jauh. PIK jelek",2025-11-08T11:31:41.448Z
5,,
1,Restoran ini punya karyawan kagak bisa kerja dimana menu telor dadar saja tanpa nasi/sayur saya harus menunggu 30menit. Mendingan cari karyawan baru yang niat kerja dan bertanggung jawab daripada piara karyawan malas dan lelet. Hadeuuuh...,2025-10-05T06:26:39.925Z
1,Lama banget,2025-07-04T06:52:26.627Z
4,"Non halal ya.
 OK maknannya, cuma untuk kuahnya saya lebih suka Sai**n Deli**t, brothnya lebih mantaph.
 But overall masi oklah ini terutama kalo pas pengen makanan berkuah.",
1,,2024-03-19T09:44:49.688Z
1,"Rasa tidak enak
 Makanan sudah tidak fresh
 Pernah dikasih sayur nangka yang sudah basi
 Harga terlalu mahal",2023-12-17T00:23:04.910Z
1,"1. Mahal
 2. Tidak enak
 Kesimpulan : teflalu overpriced untuk rasa yang biasa saja",2021-04-25T07:04:18.714Z
1,,2019-10-10T01:25:27.540Z
1,,2019-07-04T08:51:06.834Z
1,"Parah.. setiap pesan minta di antar padahal 1 komplek puri mansion dan jarak ga sampe 100m, tapi selalu 30an menit sampe 1 jam baru nyampe.. alasannya rame terus, padahal sepi banget padangnya..",2019-05-03T06:38:34.744Z
1,Resto lama parah. Nunggu hanpir satu jam. Padahal ga ada yg makan di tempat.pelayanan kurang,2023-08-22T11:32:02.820Z
1,"Beli makan sama minum es teh tawar, disuruh bayar es teh manis. Jumbo pula. Padahal ga ada yg minta jumbo.
 
 Kita uda sopan, kasirnya ga ada sopan. Diem aja. Bilang kalo ya uda diminum hrs bayar. Kecewa. Bukan masalah uangnya, tapi attitudenya parah.",2023-06-01T10:29:36.025Z
1,"RESTO LAMAAAA...
 PELAYANAN TIDAK RAMAH,
 MESEN BUBUR SAMPE SEJAM SETENGAH, DARI LAPER SAMPE KENYANG LAGI",2023-03-22T11:57:07.539Z
1,"Gado gado bhinneka bentukan seperti sisa makanan bekas, tidak ada tempe, tidak ada telur. Tahu juga ga tau sisaan apa. Bikinnya asal. Isinya kol dan sawi. Kalau memang habis, info aja. Makanan gak layak juga dijual.",2026-01-09T15:16:48.645Z
